"ppn" "nt" "X" "Y1" "Y2"
47 70 0 4.82016420256057 2.90386143300307
47 71 0 4.41544409869809 3.35918012013355
47 72 0 3.99699945648515 3.99761085605814
47 73 0 2.91601377163998 3.54883850935473
47 74 0 3.82238983321245 3.53658306776628
47 75 0 3.93923895941504 3.12551373281777
47 76 0 0.541197095146901 0.503157890900737
47 77 0 1.32773529950222 1.44060468591379
47 78 0 2.62470968582189 2.1855678695266
47 79 0 2.94012241016862 1.78237873408636
47 80 0 1.75402723899664 1.96330426450194
47 81 0 2.42949920122541 2.066970082423
47 82 0 3.16538221998102 1.90165624774271
47 83 0 3.67117651363394 1.07590308705775
47 84 0 2.10272450074278 3.25225379082838
47 85 0 3.49000336316809 3.43214910671274
47 86 0 3.53494870991752 3.08527031817997
47 87 0 1.90378314910355 1.27008323694234
47 88 0 2.7520166250216 3.16387913184342
47 89 0 2.85061726391932 2.17286539833168
47 90 0 1.77362643785925 4.34293389514285
47 91 0 3.35746970912373 2.37270389481913
47 92 0 2.66435348330022 -0.218379847592278
47 93 0 3.43377006703139 0.808270493936682
47 94 0 3.34397875733437 0.469734304859152
47 95 0 3.64693010105939 -1.50538891155815
47 96 0 1.35435107318423 2.05462803038742
47 97 0 2.14528089572566 2.24920643959848
47 98 0 3.29676746596757 1.89373781149462
47 99 0 4.42995991187064 2.88456564197983
47 100 0 5.85224891349982 1.80159234568204
48 1 1 3.80924009441919 -1.00036337963463
48 2 1 4.75748040305912 -0.420299929482779
48 3 1 3.00611362889438 0.723933994066841
48 4 1 2.92250809838822 0.215246834082565
48 5 1 2.99565483335062 1.86992771021373
48 6 1 3.80851744432334 0.571024740914558
48 7 1 2.18922738979669 2.53004797676555
48 8 1 2.26348589030844 1.91936487910497
48 9 1 1.65562678026535 2.67181585055228
48 10 1 1.85253090983855 1.72794251166056
48 11 1 2.1186903223534 2.08176409289295
48 12 1 3.08876371983731 2.02268689597717
48 13 1 2.73149409875277 1.53452140060801
48 14 1 2.2941512487045 0.331013608532183
48 15 1 1.92820024930413 -1.16810841224479
48 16 1 2.31026737644467 -1.51788361151484
48 17 1 1.03888877956565 -0.52492810310771
48 18 1 1.1404230643941 2.38176784943434
48 19 1 0.516892153135804 1.15205584859226
48 20 1 0.54821202844703 0.378679221104093
48 21 1 1.03124746296569 -0.273940074237258
48 22 1 0.651948073201717 -0.606307085569154
48 23 1 1.94683155161348 0.375071200165789
48 24 1 1.86226961381822 -0.483797126746699
48 25 1 2.70247362138152 0.80506238972036
48 26 1 1.85840651228462 -0.824357412193018
48 27 1 1.12009375784212 0.489412734890375
48 28 1 2.03340970277473 0.0387584315870206
48 29 1 2.89143796735053 1.05438420248458
48 30 1 3.40819326133828 1.21008559103884
48 31 1 0.176763472230611 1.14897390008525
48 32 1 -0.421689297375586 0.921576395809639
48 33 1 0.292357966636457 0.26216522280149
48 34 1 3.53775189690515 1.53981368910934
48 35 1 1.74006173559248 2.2461267255191
48 36 1 2.26120360695985 2.55166863044542
48 37 1 2.77518108996882 1.37093225228436
48 38 1 2.63153008298111 1.61504606957683
48 39 1 2.19642803233898 -0.841463336884341
48 40 1 1.69299080918299 -0.133718630735674
48 41 1 2.23308030517004 -0.60712155940258
48 42 1 2.14616524410052 -0.165215217075958
48 43 1 2.3144078670641 1.82268797317604
48 44 1 2.26855596208561 2.67651193198421
48 45 1 1.1548152839568 0.455297441088076
48 46 1 0.993868136896216 -0.551636847018914
48 47 1 -0.0269699005593464 1.00020321023803
48 48 1 2.161931803052 0.652777081354063
48 49 1 2.70454979217813 0.0890600515902782
48 50 1 5.19289331818782 -0.0310246807740708
48 51 1 4.67674692022625 2.86583493541667
48 52 1 5.01534542914465 4.07005293182633
48 53 1 5.710059751588 4.4037172315662
48 54 1 6.13428219192273 2.70667764600813
48 55 1 5.1042923317817 1.26595379095674
48 56 1 2.76374299272247 0.502897647421409
48 57 1 1.53329615187427 -0.93342985219328
48 58 1 2.03350219413466 -1.69933601797221
48 59 1 2.45252520776084 -0.390144413561948
48 60 1 0.813762739089332 0.810105081670907
48 61 1 3.81970492352883 0.670120142316656
48 62 1 3.3674397335731 1.36375771504519
48 63 1 3.820798068546 1.77700888381088
48 64 1 4.09703107152469 1.71977214747331
48 65 1 3.49259785034652 0.504488056412965
48 66 1 4.36323089937923 1.65561936299177
48 67 1 2.38958559567151 1.38226103193956
48 68 1 0.680003613053723 1.7100974017374
48 69 1 2.18661767310234 -0.283949364677992
48 70 1 2.16057247589088 0.130728729998948
48 71 1 3.16383978927208 0.685862383618575
48 72 1 2.3318770511262 2.21886508441611
48 73 1 2.19107663310242 3.03508032474834
48 74 1 1.55160362058394 3.23942052441278
48 75 1 4.08539553498285 2.55563911999891
48 76 1 4.39655515887757 1.9552215450837
48 77 1 2.77570085170595 2.80654709238671
48 78 1 2.55541032679315 1.87642524089527
48 79 1 2.31712732434321 0.95153013540671
48 80 1 5.13798353951336 0.59022329669314
48 81 1 6.21551286387301 3.96966432561428
48 82 1 3.567428254602 2.65119222135833
48 83 1 3.62945397906308 2.47091232126827
48 84 1 3.51383876047466 2.77128201185357
48 85 1 1.96441187786217 4.73723049518609
48 86 1 5.28192484391475 3.17752745067983
48 87 1 3.30001507833135 1.3434127014696
48 88 1 2.57745503124253 1.24886008894921
48 89 1 1.42072743340964 1.46105920791911
48 90 1 3.7576611837947 1.47568320863997
48 91 1 3.25591338429519 1.90960865737338
48 92 1 3.71201221453335 1.49024986020425
48 93 1 5.5866231085882 3.44334786768333
48 94 1 3.01475282570363 4.44361780545711
48 95 1 3.54385914786181 2.63822308595116
48 96 1 5.36459279091743 1.92207153473256
48 97 1 2.26801439031634 1.29067911377727
48 98 1 2.13074619717382 1.05117326745702
48 99 1 2.45335022497877 1.41550318432377
48 100 1 3.03960498045772 1.6943217511375
49 1 0 3.17925134854681 0.966313072781828
49 2 0 2.5966413544786 2.75485930634512
49 3 0 4.70394986061809 2.5563994944007
49 4 0 3.21592660580071 2.63063110606153
49 5 0 2.98584945202083 1.29505456583352
49 6 0 3.18111504543162 1.60332402042231
49 7 0 3.48875220151241 3.42944701957583
49 8 0 1.89412558820762 4.54244773754514
49 9 0 1.21576842380651 2.29014112359463
49 10 0 2.29670589174647 1.34629062186453
49 11 0 5.61844468671607 0.790417749183439
49 12 0 2.83897088285838 2.58216405765818
49 13 0 2.76257304430999 1.74008104645477
49 14 0 2.93377646954002 1.69942723096154
49 15 0 3.19024890496329 0.392043718611133
49 16 0 3.8757227752969 3.07752182086515
49 17 0 5.05049271740693 2.0650585507242
49 18 0 3.50818313294979 2.34414808345698
49 19 0 5.26877249249913 3.26997237244699
49 20 0 3.29715768566776 3.26554424233257
49 21 0 3.97864376983252 1.0633722984189
49 22 0 4.07418341312118 1.22508301869782
49 23 0 3.40728544357111 3.02704923437897
49 24 0 2.08580456803747 1.67772727101813
49 25 0 3.37238928898953 1.55284662771934
49 26 0 3.07600555614165 -0.133172902048824
49 27 0 0.82333785575394 1.95671443497404
49 28 0 0.22514623108599 1.57338371395062
49 29 0 3.01475864239522 2.91108432836685
49 30 0 2.87515221532845 3.39972816305629
49 31 0 4.37289594111408 4.30484504279577
49 32 0 4.70500733164843 2.23158406513233
49 33 0 3.83926837194163 2.10805127019808
49 34 0 3.90230445336627 3.03933648178318
49 35 0 4.21634924072119 2.95342590317179
49 36 0 3.04753227671271 3.26708165783728
49 37 0 2.3140039915668 3.68025422254211
49 38 0 2.86452343765641 2.98184741155758
49 39 0 2.31816471501154 0.813776424835473
49 40 0 1.1585034686921 2.75285283537484
49 41 0 3.8990892228402 0.551314948877328
49 42 0 3.11286643377458 2.53719880258954
49 43 0 5.29075809562069 0.901657397427395
49 44 0 3.39546440455503 1.37567034940521
49 45 0 3.12169292076129 2.71949667058074
49 46 0 3.16056416247087 3.92599621285285
49 47 0 4.75295589167694 3.89848281099063
49 48 0 3.99116980976313 2.88578983320203
49 49 0 3.14129666012321 1.51788236062647
49 50 0 4.28587341530069 0.415092764620706
49 51 0 2.89818878616831 2.0815896095233
49 52 0 4.05790726274439 3.63777833841653
49 53 0 4.35166693576532 2.32882546279626
49 54 0 5.25565968795438 3.00843864441685
49 55 0 4.32374868329474 1.24844379264164
49 56 0 5.73944903603402 2.52709477664843
49 57 0 4.2913163786214 3.16935102329713
49 58 0 3.27917287171076 2.89251342883013
49 59 0 3.33539108340231 3.34128196759784
49 60 0 3.91380262073004 2.2154537292669
49 61 0 2.72010257483818 1.83238498580703
49 62 0 3.44584190586526 2.77218023094476
49 63 0 2.85322200396214 1.21782103364609
49 64 0 5.32517174626956 2.64301175369155
49 65 0 5.9516232831075 -0.45279466413787
49 66 0 4.91725091320978 1.64888186953568
49 67 0 3.17806502970571 2.31696692340926
49 68 0 3.54142112798452 4.17609341993055
49 69 0 5.22375270644226 3.62562969756085
49 70 0 4.06748784046998 2.01375913042305
49 71 0 2.86247826795246 3.2674760627026
49 72 0 2.04222990231726 3.74942183266716
49 73 0 2.51616589840827 2.57637511131707
49 74 0 1.77791903669037 3.73459986083251
49 75 0 4.5118537375421 2.5208202223596
49 76 0 4.4178459210617 3.61582753920508
49 77 0 1.88676611365694 4.07792707072827
49 78 0 0.389362772881336 2.7971649362771
49 79 0 1.3861974169815 1.61289144393572
49 80 0 3.18606834515746 1.84268008764572
49 81 0 2.7004882371129 2.41007881409911
49 82 0 3.21793122758265 2.36696606187677
49 83 0 2.14186805714065 4.49048130942336
49 84 0 3.15247140747367 3.29580850722265
49 85 0 3.80479979083871 2.40477395554643
49 86 0 3.56186268871685 2.62835919898884
49 87 0 3.35962889358834 2.06374078289089
49 88 0 3.7871911447616 2.44106646310085
49 89 0 3.92197201327847 4.04897731427666
49 90 0 3.27147679309281 2.9651503210173
49 91 0 3.49811963222769 4.10153148176829
49 92 0 4.58198296278331 4.60057391645365
49 93 0 3.31512254713749 3.82666266356469
49 94 0 4.19128270807776 3.49800038948157
49 95 0 2.67703380922567 3.81923574322448
49 96 0 2.93235786092223 2.87897973790483
49 97 0 3.15323121967219 2.75293927433283
49 98 0 3.28078620716781 3.24909395317067
49 99 0 2.8673994961025 3.43566023531229
49 100 0 3.80615589256732 5.24078200944841
50 1 0 1.24526479680669 1.03951132229026
50 2 0 2.21556380034132 1.49706910003799
50 3 0 2.21780073994479 -0.224442244916621
50 4 0 1.64186407194279 1.58131291871516
50 5 0 2.51173490303131 -0.511950757366107
50 6 0 1.70732647964937 -0.465784620697205
50 7 0 0.570348626795611 -0.691960457325796
50 8 0 1.9352117117392 -1.33716714860572
50 9 0 3.07774176203139 -1.07135749635738
50 10 0 0.840281457555636 -0.768649829144057
50 11 0 1.34269142205015 0.4311694052116
50 12 0 1.48962183944668 0.62034730333822
50 13 0 2.32972342231727 1.96924044375024
50 14 0 3.23784035476312 -0.167559136322302
50 15 0 3.75755447079761 -0.170714661666407
50 16 0 3.47616351861618 0.477789143001987
50 17 0 2.52077879521109 -0.279269104764968
50 18 0 2.85104768333017 -0.155078412031647
50 19 0 4.08707850351555 0.524439974189086
50 20 0 3.1461196628528 0.646270799958757
50 21 0 3.65351170716747 1.19184489484771
50 22 0 3.2597264028579 0.418438773364744
50 23 0 1.45776237956059 1.49284437252
50 24 0 2.46971994355261 0.700871101547306
50 25 0 2.24200061419193 0.872621093356561
50 26 0 2.4049377147979 -0.0441658794044157
50 27 0 3.84945509848286 2.7848176293598
50 28 0 4.70192078220519 -0.111173247756355
50 29 0 2.72573245872821 2.39232545831211
50 30 0 3.04397433034656 1.52257264498221
50 31 0 2.09813926179567 1.52118068309946
50 32 0 2.70278200529182 2.43292074518764
50 33 0 3.69263391478712 2.34064770657575
50 34 0 4.57163420714375 1.00025151639422
50 35 0 4.91092485502705 -0.224867030816631
50 36 0 3.3996421740137 0.913718076824863
50 37 0 2.15964843476097 0.587439850829992
50 38 0 2.39674535671924 0.994433529176713
50 39 0 2.0765102135256 1.65065594218468
50 40 0 1.89977611522064 1.907988676471
50 41 0 3.77195542908482 3.24214948570896
50 42 0 2.1906663740616 2.18187381195598
50 43 0 1.53927518970768 2.04071240417346
50 44 0 3.35034341735351 1.29056981737301
50 45 0 3.56598434225223 0.471378537091754
50 46 0 3.69536469940357 -0.54128146227721
50 47 0 3.13418607179187 2.05151455410996
50 48 0 3.5721158323631 2.50849146244675
50 49 0 2.45673703003788 0.229972719139154
50 50 0 2.89964720817914 -0.112597066653454
50 51 0 4.16118305519446 0.0867708435185868
50 52 0 2.53817839982218 0.0216119123787777
50 53 0 2.57588319444826 0.286668495474269
50 54 0 2.26199674930555 1.7831192712645
50 55 0 2.37780991623291 -0.754716698408731
50 56 0 2.93406882143107 1.16293500805001
50 57 0 3.54398364777162 0.645310389416143
50 58 0 1.40232911997651 1.72773711737512
50 59 0 2.40133407068356 1.47425393597077
50 60 0 3.8442927399195 1.67876528953588
50 61 0 3.33051528021981 0.863524964184722
50 62 0 0.130530917279077 2.32850214241975
50 63 0 2.72868926216592 1.71719052436872
50 64 0 3.48623596892784 2.29355949094891
50 65 0 2.16461301368829 0.824376984174388
50 66 0 1.81483594302808 -0.972242802913228
50 67 0 0.921157867029449 -0.528601262215543
50 68 0 1.67109365204306 0.663775277544879
50 69 0 2.48628858748837 0.838269429005789
50 70 0 3.66746083892537 0.161983055001897
50 71 0 4.02116806680767 -0.867673806204026
50 72 0 1.26253631040144 0.620819328080693
50 73 0 1.6266796691285 0.289325155692061
50 74 0 2.18525265448388 0.480619671746706
50 75 0 1.08734156709231 2.40192137912571
50 76 0 4.0928723559266 1.31146262155176
50 77 0 4.28798266145056 2.68764312422238
50 78 0 4.13124065999115 2.61718983569134
50 79 0 3.38591648662976 2.01784694047078
50 80 0 3.41565285670457 1.76311417782532
50 81 0 4.51380293379605 2.90459892996325
50 82 0 3.69085120816854 1.81986194260177
50 83 0 4.92646228703619 2.05504959910438
50 84 0 4.00790375854026 0.695785175605217
50 85 0 2.93331135058387 2.82857097224769
50 86 0 3.1148744741554 1.33448471960057
50 87 0 2.36484990358905 1.46209986705604
50 88 0 4.32040708366469 -0.573680335390415
50 89 0 2.25980194787508 -0.625283848623254
50 90 0 1.74176203303278 2.5991758463296
50 91 0 1.62171304341548 1.82357486878341
50 92 0 3.08177529082333 -1.42320371444964
50 93 0 3.04451762814551 0.657719498055608
50 94 0 4.31639140851394 0.91720658432491
50 95 0 3.70568662934099 0.80116648035226
50 96 0 5.99552829481071 0.510898650970268
50 97 0 3.51758427873703 0.184206602622933
50 98 0 3.04667229094623 0.0686068881676055
50 99 0 2.86674347336982 1.76222480185391
50 100 0 4.34673568628371 2.316974761228
51 1 0 2.47069580184474 1.47847836605892
51 2 0 2.18614521562286 2.18498160832343
51 3 0 1.48773929087394 2.24542007940522
51 4 0 1.94760731903219 1.64151861569228
51 5 0 2.4601339345993 2.0995817166759
51 6 0 0.793733258027238 2.17864991941804
51 7 0 2.24553529232547 2.17174545115905
51 8 0 5.08986613764735 3.70465357997271
51 9 0 4.54473165876401 2.96251406952609
51 10 0 5.63684863961235 3.14479743426969
51 11 0 4.23563246310639 0.598253243913035
51 12 0 2.76352062723447 0.814217103561984
51 13 0 2.82830495111443 1.92027995012233
51 14 0 1.06976840952839 0.519724255272635
51 15 0 1.15947055985967 2.39315350253109
51 16 0 1.65960855496152 2.21454109271443
51 17 0 1.05549207883357 2.71711585705952
51 18 0 2.25155550712097 0.262069909360776
51 19 0 2.70669078241278 2.42272052470909
51 20 0 1.61248616886742 3.97948170564004
51 21 0 1.32572844417403 2.31647361416061
51 22 0 2.88492923400202 2.87582179038362
51 23 0 4.75418982152718 2.78802738289519
51 24 0 4.98513802645257 2.01645267748771
51 25 0 3.29360611824884 1.91956842583916
51 26 0 1.87766823537826 2.92493302223111
51 27 0 2.06657733982946 3.58661693607362
51 28 0 1.95732107489372 1.7064364150369
51 29 0 4.02525294575902 1.43724225935849
51 30 0 3.12715312115315 1.55137963587353
51 31 0 4.04701799538156 1.12379885333699
51 32 0 3.34066081494633 4.03801699255119
51 33 0 3.16587809042204 3.48861233018416
51 34 0 3.1589055937826 1.41877318632765
51 35 0 3.22264857507352 1.60747943749886
51 36 0 4.35644507498226 1.049384181318
51 37 0 3.75564573683546 3.94185029260891
51 38 0 3.54961760870667 2.80141760670876
51 39 0 2.98371034647188 0.931535539415505
51 40 0 3.02064549806878 2.14395595879259
51 41 0 2.64461926112162 2.2915319071727
51 42 0 4.94829395079634 -0.0218485452455843
51 43 0 3.43648623535927 0.457213759894727
51 44 0 2.85066037464144 -1.24821048283754
51 45 0 2.82176290527294 2.02467259050752
51 46 0 1.85457603574964 1.26561685268642
51 47 0 0.932349641482145 0.364536902076788
51 48 0 1.64426019453558 2.01272620642535
51 49 0 1.28266164776206 3.98409422777568
51 50 0 4.38413350672108 1.83658861372069
51 51 0 2.94983706311578 1.15401939010558
51 52 0 2.53552212641673 1.75172654923949
51 53 0 3.06813687729065 0.55669158845996
51 54 0 1.77273735492473 -0.862074933076564
51 55 0 1.5346983458858 1.18160642563512
51 56 0 2.78392238950573 1.78636058395021
51 57 0 3.33846871069645 2.91377979857805
51 58 0 2.14956885272185 0.292730947067501
51 59 0 1.58283200990071 0.559678312733317
51 60 0 1.33133970995958 2.84498745746469
51 61 0 0.478661894901739 1.3156774645983
51 62 0 0.275453423784705 1.6335950053937
51 63 0 3.26434630286569 1.49445922519399
51 64 0 1.91758840516961 0.862964296917982
51 65 0 3.59346967574757 0.392657895457614
51 66 0 3.80144508959724 4.20293750943597
51 67 0 1.83693200584632 0.557601904904382
51 68 0 2.92174375268453 1.49028414792618
51 69 0 1.4364512914664 1.19351281585288
51 70 0 -0.193315668297289 1.58891067759376
51 71 0 0.466752828728768 1.51184851583462
51 72 0 0.364530705406203 1.73487489644488
51 73 0 2.26671220827071 1.7474144494517
51 74 0 1.81291469709822 0.861671205061842
51 75 0 2.92274866537057 3.67475313465511
51 76 0 3.62531185849096 0.193742039292003
51 77 0 3.58096506874859 2.91992308358146
51 78 0 2.85921758021729 1.15026111441338
51 79 0 0.598564292720372 1.49535869211979
51 80 0 0.572076067295172 1.4263966812612
51 81 0 1.27336918630807 2.20369301684157
51 82 0 3.12991124523064 1.88665129776376
51 83 0 1.24520339206226 3.47804038196532
51 84 0 3.07760814579324 0.412879690582439
51 85 0 2.43962052284425 0.78204509985523
51 86 0 3.30063327903445 1.23483207033961
51 87 0 3.06377081279985 1.8234938476053
51 88 0 2.89057148366585 1.39964705568544
51 89 0 2.57419732865218 1.87268370506553
51 90 0 1.78100685274846 1.43406118919871
51 91 0 2.64356517177239 0.767029657424242
51 92 0 2.17548706539897 -0.211591144958226
51 93 0 1.95845509587806 4.23509684392899
51 94 0 2.67475063567007 2.53356989794047
51 95 0 3.41212125775842 1.93453155893523
51 96 0 3.16257515264467 2.61699982407943
51 97 0 1.73611494962727 2.31505672856565
51 98 0 2.83135199839061 2.35190227323373
51 99 0 4.29608198734935 1.74699268779721
51 100 0 2.02364828694422 2.83450043593232
52 1 0 1.90182609640329 0.548591487897373
52 2 0 2.83528822357779 -0.0114585463831214
52 3 0 1.66537349473046 -0.0714738891336946
52 4 0 1.68186835287537 1.57204550234639
52 5 0 2.16042869259935 0.153939294662033
52 6 0 3.47945297776686 0.757639148143524
52 7 0 3.18706031122211 0.991291947005576
52 8 0 3.93433863134795 2.91884331063718
52 9 0 5.53689758017545 1.62577771689287
52 10 0 4.67102158075182 2.00404245298651
52 11 0 2.50317942810974 2.30635756430198
52 12 0 3.48086185043262 3.7123287644648
52 13 0 4.34252374256981 1.8454575060251
52 14 0 3.46062933641377 2.54051106340552
52 15 0 4.21046488895633 3.02269169719751
52 16 0 3.3842204657708 1.82785184326842
52 17 0 2.14588607336012 1.26439011373648
52 18 0 2.32287040707315 2.224283780203
52 19 0 1.51401794332319 0.681123313536181
52 20 0 1.43144160685804 0.447539681745157
52 21 0 3.96712738775107 -1.43773613226451
52 22 0 2.82231064214391 -1.63283235101843
52 23 0 1.52926229200811 -0.691948709560218
52 24 0 1.89287906310009 -0.884412447646026
52 25 0 -0.220842440129361 0.0973584001633783
52 26 0 2.77913579475009 -0.528419071341421
52 27 0 2.95992966267456 1.05618734810136
52 28 0 3.14086729599667 2.92033789059215
52 29 0 3.61983462723207 3.48972144486625
52 30 0 3.30683550122094 3.24672890092681
52 31 0 3.87900795895859 1.08816000657242
52 32 0 3.17127993566116 1.4896487827206
52 33 0 2.56268602249823 1.00659480082418
52 34 0 3.61067262651779 0.392031368407418
52 35 0 2.01271319896336 1.88238398308287
52 36 0 5.27817108415917 -0.580901114088876
52 37 0 2.45957143327731 -0.693095834850832
52 38 0 1.51720419239874 1.92605134312908
52 39 0 3.11315424501941 1.20884666869943
52 40 0 2.50810454652625 0.694226024866032
52 41 0 3.25773852183088 2.03856023693318
52 42 0 3.17005586996191 2.2251907864824
52 43 0 2.07274526164211 3.92830294583859
52 44 0 3.85307378377433 2.47155597631712
52 45 0 2.65200898423341 0.462866733669198
52 46 0 3.5561344973245 -0.331362831187141
52 47 0 2.48514807542213 1.02926957692552
52 48 0 3.20442794802554 1.56665257056933
52 49 0 2.91906192588948 0.0448148625411262
52 50 0 0.924445668645207 0.127917468901036
52 51 0 1.18937108755944 -1.36831351275334
52 52 0 2.12929978416304 -0.775453288637988
52 53 0 2.4118952478579 -0.399274120857641
52 54 0 2.28813493174924 1.45526076065442
52 55 0 4.04766014337465 -0.617764917895997
52 56 0 2.99804458430674 -0.399989684786805
52 57 0 2.48315809040479 0.304862610049046
52 58 0 3.21888977814336 0.822750519039191
52 59 0 1.78673698678337 1.3294307162493
52 60 0 4.33763783936081 0.603891683291668
52 61 0 2.11476544084832 2.5844750333116
52 62 0 4.04407493118783 2.21223100918003
52 63 0 4.34209135065723 2.9009865638344
52 64 0 2.45684760490914 1.5355865205612
52 65 0 1.34847092204576 0.585621838264329
52 66 0 3.01201352579553 1.82930825189343
52 67 0 3.80072082757924 1.68331706032921
52 68 0 4.34992851971856 1.94996287038987
52 69 0 4.9606929326764 1.96634065204145
52 70 0 3.24824754498423 4.02415027336939
52 71 0 5.03822299557689 5.06266887885246
52 72 0 3.01138724436219 4.86520668664882
52 73 0 3.06509206920875 2.83678655834512
52 74 0 1.21036436357962 1.39117613769066
52 75 0 2.07402167178322 0.0233708310118181
52 76 0 2.3078824632792 0.640463839284943
52 77 0 3.05111136049567 1.02789634246129
52 78 0 2.61446457246142 2.28210591447253
52 79 0 1.01771323911896 0.861155206914708
52 80 0 0.910845544954823 1.69777042389998
52 81 0 2.65672794630672 1.25119018319237
52 82 0 4.86878970462095 1.48342557977916
52 83 0 2.92779037600324 0.662402249161688
52 84 0 2.61693793282633 -0.244724863085249
52 85 0 4.26509595511324 0.73330009104275
52 86 0 3.02257653884358 1.87519676373707
52 87 0 2.21395529765314 0.890478493147128
52 88 0 2.00601880655602 2.63175033385789
52 89 0 2.97600099128437 1.63197397517625
52 90 0 3.23947921560448 1.06656207070392
52 91 0 1.92061576692371 0.959155649310214
52 92 0 1.02842615069583 0.693437274410439
52 93 0 2.68065055892428 -0.254316036955031
52 94 0 3.35546007985081 -0.266132880558389
52 95 0 4.98885379855146 1.58475660400887
52 96 0 4.943985057609 1.85135561415226
52 97 0 2.81029117135205 1.92542903188597
52 98 0 3.22204598662992 1.48064652255069
52 99 0 3.31949001025908 -0.368206681499028
52 100 0 3.94537039052717 1.36712604625971
53 1 0 3.33577282274409 2.71743268535893
53 2 0 3.05888339943309 2.50456783347185
53 3 0 2.30724266106822 3.9071644751792
53 4 0 3.64913060589792 2.76565122149116
53 5 0 3.77283307890099 0.835778607039343
53 6 0 3.81089757753114 1.38946572990412
53 7 0 5.38009752888274 2.22252678268038
53 8 0 2.46335470180482 2.7501470672874
53 9 0 3.51357948729777 1.35759526733256
53 10 0 2.8222159873815 2.17153915076506
53 11 0 5.01873657748652 2.08538872997038
53 12 0 4.36004301743301 3.39525325546459
53 13 0 2.5202856261295 4.67340821391521
53 14 0 5.11068182578051 4.8193026644424
53 15 0 3.19847731802291 2.71243974129834
53 16 0 2.60276961220742 1.17923018398597
53 17 0 5.13564635774455 2.64502111186202
53 18 0 4.47102673886342 2.68210913234285
53 19 0 3.18581760321106 2.73031497253635
53 20 0 3.19232225176383 2.80016354481282
53 21 0 1.17642759868098 2.11014155217674
53 22 0 2.90779837965174 2.35140494279868
53 23 0 3.08944200113142 1.92601194278707
53 24 0 4.59246302547845 2.71621337309892
53 25 0 3.88913529619145 4.52935799984388
53 26 0 4.66304876170875 1.72283659161943
53 27 0 3.20343173348947 2.11003040469362
53 28 0 1.35105910804579 2.91606106587966
53 29 0 2.88570874741895 1.78283661831493
53 30 0 4.13787786129344 3.43592998978637
53 31 0 3.33813420744259 3.70335093063948
53 32 0 2.60519344111273 1.84590022360845
53 33 0 3.88300067334539 1.89186600879993
53 34 0 2.92564805003381 -0.18453334375477
53 35 0 4.88254929812593 1.4282428215722
53 36 0 3.54144000196309 3.81690109593345
53 37 0 2.45217479153337 0.950627429225014
53 38 0 3.39907257687922 2.09414176209435
53 39 0 4.06838374062303 2.11147160157029
53 40 0 2.21453077847848 1.38366769187585
53 41 0 3.61345455247957 2.41079826469203
53 42 0 4.70731952630733 2.25308145071688
53 43 0 4.91547209873724 4.28810750277948
53 44 0 4.53033410371341 3.54658104586972
53 45 0 4.18685807447993 1.71205745559947
53 46 0 2.6222607774272 0.781056230927267
53 47 0 2.66237725688947 1.10914372856027
53 48 0 2.33032041878782 1.42581972378313
53 49 0 0.9713003870513 2.69893235178069
53 50 0 1.15023619155723 0.660894880322948
53 51 0 4.01024787209136 1.2817940173832
53 52 0 3.1037191457884 2.06477676035557
53 53 0 1.54822269156534 1.22129395490203
53 54 0 1.99145237805057 0.754887161441818
53 55 0 1.2449075104552 1.51597073140667
53 56 0 3.10231225653517 2.39854996125788
53 57 0 4.36200697745499 3.30638517060767
53 58 0 4.25493337710684 3.29440708133613
53 59 0 4.46427127088865 2.25903430683689
53 60 0 3.97940055518219 2.75067499086222
53 61 0 4.29450942730606 1.73337683071061
53 62 0 4.15392219528546 3.30860973404781
53 63 0 4.15576696951284 4.72043876379413
53 64 0 3.05608698492364 3.30184349375012
53 65 0 4.92556972758543 3.58005481700555
53 66 0 2.41660457084775 3.58124767114091
53 67 0 5.63102767640248 2.378034491094
53 68 0 3.60115817832035 3.98752384305353
53 69 0 2.26256196244502 4.50973570045582
53 70 0 2.85857587067753 2.45989480903384
53 71 0 4.55157676604362 1.7667254411825
53 72 0 5.4267490320128 2.78177764491233
53 73 0 3.65870825641522 2.42069027301973
53 74 0 4.36565254107045 1.69336099066991
53 75 0 4.60677157827724 2.6390035025066
53 76 0 3.9053386269719 3.88334786372487
53 77 0 4.23351871013992 1.44925054780686
53 78 0 4.5829760440936 0.952951715599743
53 79 0 3.77719967438688 1.4618744374146
53 80 0 3.06804382612733 0.559868777224331
53 81 0 2.79283780657338 2.79250402657337
53 82 0 1.98253056591099 4.16390379198057
53 83 0 3.45824196956259 2.4570995828194
53 84 0 5.91255884143149 4.43055577559736
53 85 0 1.68291277085861 4.01013710588855
53 86 0 1.62208731475956 0.917720828886096
53 87 0 3.78222268674442 2.93338533624262
53 88 0 1.99670372868142 2.53835406109525
53 89 0 2.01702406193114 2.45243379012875
53 90 0 2.09109090737552 2.25030287748139
53 91 0 3.44562938614127 1.58720194324998
53 92 0 2.89401269546779 3.15234109323765
53 93 0 4.09435103948993 0.373370461939188
53 94 0 4.87380815238529 1.59228201085656
53 95 0 6.33191271026239 1.27702815797507
53 96 0 3.84710584053388 2.31112508595775
53 97 0 2.41799412908733 1.45773460842519
53 98 0 2.9511495470184 2.76707191311435
53 99 0 2.72116045774001 3.1132807720069
53 100 0 3.12399704062985 0.899636310427766
